state,county,tract,block group,NAME,Unemployed,Income,WhiteRace,BlackRace,IndianAlaskanRace,AsianRace,Population,MaleGender,FemaleGender,HighSchoolEducation,College_Less_1yrEducation,College_More_1YREducation,AssociateDegreeEducation,BachelorDegreeEducation,MasterDegreeEducation,ProfessionalDegreeEducation,DoctorateDegreeEducation
42,045,404500,4,"Block Group 4, Census Tract 4045, Delaware County, Pennsylvania",123,595,714,897,0,93,1899,818,1081,384,26,158,134,205,46,0,0
42,045,404900,2,"Block Group 2, Census Tract 4049, Delaware County, Pennsylvania",121,153,23,716,7,0,790,330,460,166,0,5,48,9,28,0,0
42,045,404900,1,"Block Group 1, Census Tract 4049, Delaware County, Pennsylvania",57,89,78,533,0,0,619,240,379,60,9,48,12,10,0,7,0
42,045,406402,2,"Block Group 2, Census Tract 4064.02, Delaware County, Pennsylvania",15,185,119,359,0,0,488,242,246,229,15,49,57,38,7,0,0
42,045,406402,1,"Block Group 1, Census Tract 4064.02, Delaware County, Pennsylvania",74,195,50,674,0,0,786,257,529,196,0,82,5,30,14,4,0
42,045,407700,1,"Block Group 1, Census Tract 4077, Delaware County, Pennsylvania",49,469,1331,172,0,59,1569,729,840,334,24,126,129,215,176,13,31
42,045,407700,2,"Block Group 2, Census Tract 4077, Delaware County, Pennsylvania",47,427,566,447,0,61,1097,513,584,237,37,94,110,181,97,18,5
42,045,408002,3,"Block Group 3, Census Tract 4080.02, Delaware County, Pennsylvania",32,316,902,38,0,112,1052,425,627,272,69,61,60,171,109,31,39
42,045,408002,4,"Block Group 4, Census Tract 4080.02, Delaware County, Pennsylvania",49,392,1302,32,0,99,1433,586,847,263,69,58,47,258,166,151,49
42,045,408002,1,"Block Group 1, Census Tract 4080.02, Delaware County, Pennsylvania",0,188,476,5,0,94,611,289,322,155,23,74,87,83,41,15,16
42,045,408600,4,"Block Group 4, Census Tract 4086, Delaware County, Pennsylvania",31,405,1364,13,1,81,1459,628,831,150,35,61,34,421,171,49,23
42,045,408600,3,"Block Group 3, Census Tract 4086, Delaware County, Pennsylvania",11,202,598,10,0,0,626,326,300,144,29,68,11,130,39,27,0
42,045,408600,1,"Block Group 1, Census Tract 4086, Delaware County, Pennsylvania",13,255,797,9,0,0,806,431,375,77,15,51,0,151,156,73,17
42,045,409200,2,"Block Group 2, Census Tract 4092, Delaware County, Pennsylvania",48,313,1160,0,0,88,1254,624,630,190,26,57,72,257,196,0,31
42,045,402200,2,"Block Group 2, Census Tract 4022, Delaware County, Pennsylvania",15,298,289,884,0,32,1244,494,750,328,75,134,31,123,125,19,28
42,045,403001,1,"Block Group 1, Census Tract 4030.01, Delaware County, Pennsylvania",37,407,1276,32,0,49,1357,652,705,555,65,188,41,172,47,9,0
42,045,403001,2,"Block Group 2, Census Tract 4030.01, Delaware County, Pennsylvania",31,507,1600,0,0,0,1667,823,844,395,69,79,145,209,78,58,14
42,045,407802,4,"Block Group 4, Census Tract 4078.02, Delaware County, Pennsylvania",49,315,1020,0,0,17,1052,547,505,285,21,143,71,122,74,0,0
42,045,406300,1,"Block Group 1, Census Tract 4063, Delaware County, Pennsylvania",30,347,691,714,0,0,1405,869,536,418,5,13,15,92,0,0,0
42,045,406300,2,"Block Group 2, Census Tract 4063, Delaware County, Pennsylvania",66,350,673,276,52,0,1153,596,557,298,55,112,26,114,42,0,0
42,045,407802,1,"Block Group 1, Census Tract 4078.02, Delaware County, Pennsylvania",56,463,1645,40,0,0,1703,831,872,185,95,143,81,360,233,71,0
42,045,407802,2,"Block Group 2, Census Tract 4078.02, Delaware County, Pennsylvania",54,532,1921,0,0,34,1985,942,1043,443,89,74,150,313,126,51,48
42,045,407501,1,"Block Group 1, Census Tract 4075.01, Delaware County, Pennsylvania",77,501,1379,65,13,24,1511,634,877,153,49,204,98,270,137,63,63
42,045,407501,2,"Block Group 2, Census Tract 4075.01, Delaware County, Pennsylvania",11,315,831,25,0,0,856,366,490,60,51,19,23,266,180,62,1
42,045,409200,3,"Block Group 3, Census Tract 4092, Delaware County, Pennsylvania",62,540,1571,32,0,106,1798,795,1003,344,83,137,72,402,123,32,0
42,045,409200,1,"Block Group 1, Census Tract 4092, Delaware County, Pennsylvania",45,315,1155,10,0,10,1191,607,584,191,20,92,81,214,156,0,31
42,045,406902,2,"Block Group 2, Census Tract 4069.02, Delaware County, Pennsylvania",104,826,2075,72,0,0,2188,947,1241,565,204,157,197,244,103,17,35
42,045,407404,2,"Block Group 2, Census Tract 4074.04, Delaware County, Pennsylvania",0,218,656,10,0,0,666,304,362,118,13,0,21,187,58,45,16
42,045,407404,1,"Block Group 1, Census Tract 4074.04, Delaware County, Pennsylvania",46,301,1029,6,0,135,1214,596,618,40,36,14,39,252,257,56,109
42,045,401800,2,"Block Group 2, Census Tract 4018, Delaware County, Pennsylvania",15,322,189,899,0,0,1148,623,525,228,40,100,126,60,37,0,0
42,045,401800,3,"Block Group 3, Census Tract 4018, Delaware County, Pennsylvania",92,483,578,707,0,53,1354,555,799,275,59,115,147,134,169,0,53
42,045,405100,1,"Block Group 1, Census Tract 4051, Delaware County, Pennsylvania",66,267,108,861,0,0,1077,547,530,325,24,99,81,78,38,7,8
42,045,405100,2,"Block Group 2, Census Tract 4051, Delaware County, Pennsylvania",36,294,88,947,4,0,1077,392,685,277,56,48,48,54,6,0,0
42,045,405300,1,"Block Group 1, Census Tract 4053, Delaware County, Pennsylvania",59,309,235,940,0,0,1269,587,682,365,83,100,39,66,25,2,0
42,045,400401,1,"Block Group 1, Census Tract 4004.01, Delaware County, Pennsylvania",61,357,267,306,14,521,1200,612,588,236,61,187,37,146,20,0,9
42,045,400401,2,"Block Group 2, Census Tract 4004.01, Delaware County, Pennsylvania",34,607,376,902,6,745,2178,936,1242,487,39,216,91,153,20,31,14
42,045,407600,6,"Block Group 6, Census Tract 4076, Delaware County, Pennsylvania",23,278,932,11,0,54,1020,576,444,69,12,90,24,251,106,86,82
42,045,407600,1,"Block Group 1, Census Tract 4076, Delaware County, Pennsylvania",44,83,1282,137,7,147,1635,690,945,54,14,5,25,141,29,30,32
42,045,407600,2,"Block Group 2, Census Tract 4076, Delaware County, Pennsylvania",31,299,926,20,0,15,1055,485,570,54,1,18,2,130,194,98,150
42,045,407805,2,"Block Group 2, Census Tract 4078.05, Delaware County, Pennsylvania",42,276,1082,27,0,0,1109,555,554,192,21,120,53,255,80,15,0
42,045,407805,1,"Block Group 1, Census Tract 4078.05, Delaware County, Pennsylvania",36,190,633,0,0,49,694,323,371,124,28,14,67,131,72,15,11
42,045,401900,1,"Block Group 1, Census Tract 4019, Delaware County, Pennsylvania",6,258,246,516,9,0,853,418,435,219,29,92,93,100,20,0,0
42,045,401900,4,"Block Group 4, Census Tract 4019, Delaware County, Pennsylvania",12,295,377,384,0,8,816,455,361,224,34,33,54,102,104,18,0
42,045,406201,2,"Block Group 2, Census Tract 4062.01, Delaware County, Pennsylvania",0,206,770,48,0,0,818,337,481,214,49,62,58,124,47,0,3
42,045,401900,2,"Block Group 2, Census Tract 4019, Delaware County, Pennsylvania",8,148,520,43,0,22,585,296,289,136,33,77,18,27,56,18,7
42,045,401900,3,"Block Group 3, Census Tract 4019, Delaware County, Pennsylvania",58,443,383,508,0,28,930,408,522,191,52,81,70,147,64,0,57
42,045,406201,1,"Block Group 1, Census Tract 4062.01, Delaware County, Pennsylvania",39,184,598,13,0,0,619,244,375,214,58,45,28,67,24,17,0
42,045,407502,3,"Block Group 3, Census Tract 4075.02, Delaware County, Pennsylvania",31,347,530,126,0,21,708,360,348,49,61,123,39,206,71,38,6
42,045,407502,1,"Block Group 1, Census Tract 4075.02, Delaware County, Pennsylvania",98,497,948,99,0,45,1120,506,614,106,25,86,71,290,267,17,9
42,045,402900,2,"Block Group 2, Census Tract 4029, Delaware County, Pennsylvania",26,268,15,1004,0,0,1045,402,643,316,74,95,39,107,0,13,0
42,045,402900,3,"Block Group 3, Census Tract 4029, Delaware County, Pennsylvania",149,495,28,1418,0,0,1667,685,982,241,62,228,144,158,79,0,0
42,045,405200,1,"Block Group 1, Census Tract 4052, Delaware County, Pennsylvania",50,202,8,807,0,0,873,309,564,190,8,59,65,13,0,0,0
42,045,405200,2,"Block Group 2, Census Tract 4052, Delaware County, Pennsylvania",59,200,0,697,0,0,809,377,432,226,78,76,0,15,10,0,0
42,045,408300,1,"Block Group 1, Census Tract 4083, Delaware County, Pennsylvania",24,265,1441,137,0,118,1803,916,887,24,12,43,25,73,174,109,74
42,045,408300,2,"Block Group 2, Census Tract 4083, Delaware County, Pennsylvania",50,523,1533,11,0,44,1690,810,880,97,21,84,60,355,335,141,77
42,045,407806,2,"Block Group 2, Census Tract 4078.06, Delaware County, Pennsylvania",0,205,508,10,0,101,619,261,358,74,15,42,71,126,60,29,17
42,045,407804,3,"Block Group 3, Census Tract 4078.04, Delaware County, Pennsylvania",17,250,863,0,0,19,901,408,493,211,54,49,90,172,82,20,3
42,045,407804,4,"Block Group 4, Census Tract 4078.04, Delaware County, Pennsylvania",18,370,1405,0,0,43,1448,695,753,217,48,92,127,295,149,26,9
42,045,409400,2,"Block Group 2, Census Tract 4094, Delaware County, Pennsylvania",48,441,1407,71,0,69,1585,752,833,273,18,97,138,263,159,20,25
42,045,410000,3,"Block Group 3, Census Tract 4100, Delaware County, Pennsylvania",11,28,577,4,0,0,592,197,395,88,21,72,23,233,112,0,22
42,045,410000,2,"Block Group 2, Census Tract 4100, Delaware County, Pennsylvania",27,549,1485,22,0,268,1882,901,981,148,44,239,38,508,214,119,45
42,045,408102,3,"Block Group 3, Census Tract 4081.02, Delaware County, Pennsylvania",39,170,563,59,0,24,646,280,366,98,17,58,18,143,73,0,32
42,045,408102,1,"Block Group 1, Census Tract 4081.02, Delaware County, Pennsylvania",40,278,733,0,0,119,852,465,387,108,80,71,33,231,39,24,51
42,045,408102,4,"Block Group 4, Census Tract 4081.02, Delaware County, Pennsylvania",0,188,599,127,0,0,726,380,346,247,9,29,10,137,19,40,19
42,045,408500,3,"Block Group 3, Census Tract 4085, Delaware County, Pennsylvania",14,250,799,26,0,0,825,351,474,143,12,56,55,220,27,25,32
42,045,408500,1,"Block Group 1, Census Tract 4085, Delaware County, Pennsylvania",0,438,886,122,0,229,1237,708,529,79,26,90,79,288,213,35,28
42,045,409500,4,"Block Group 4, Census Tract 4095, Delaware County, Pennsylvania",0,249,1021,0,0,0,1021,520,501,135,0,109,33,207,60,17,8
42,045,409500,2,"Block Group 2, Census Tract 4095, Delaware County, Pennsylvania",8,213,778,23,0,0,801,371,430,215,28,33,56,193,63,25,9
42,045,409500,3,"Block Group 3, Census Tract 4095, Delaware County, Pennsylvania",78,353,1159,152,0,20,1394,747,647,263,22,55,99,221,126,18,59
42,045,409601,2,"Block Group 2, Census Tract 4096.01, Delaware County, Pennsylvania",27,319,920,178,0,135,1287,640,647,49,17,89,54,279,114,66,42
42,045,409601,1,"Block Group 1, Census Tract 4096.01, Delaware County, Pennsylvania",10,244,821,0,0,71,916,359,557,107,0,17,12,175,206,82,61
42,045,409802,2,"Block Group 2, Census Tract 4098.02, Delaware County, Pennsylvania",50,541,1803,35,0,175,2064,1073,991,102,30,68,55,480,378,117,74
42,045,409802,3,"Block Group 3, Census Tract 4098.02, Delaware County, Pennsylvania",62,272,2372,422,7,165,3130,1487,1643,21,10,48,36,244,139,62,59
42,045,403800,3,"Block Group 3, Census Tract 4038, Delaware County, Pennsylvania",18,274,495,112,0,0,760,338,422,220,0,50,93,46,35,0,0
42,045,403800,2,"Block Group 2, Census Tract 4038, Delaware County, Pennsylvania",0,537,1315,225,0,0,1540,664,876,344,0,227,93,102,46,0,0
42,045,409803,2,"Block Group 2, Census Tract 4098.03, Delaware County, Pennsylvania",12,382,1130,65,0,141,1392,694,698,94,51,40,10,327,357,68,4
42,045,409803,3,"Block Group 3, Census Tract 4098.03, Delaware County, Pennsylvania",34,346,1016,25,0,0,1088,520,568,15,0,15,28,303,241,116,0
42,045,409803,4,"Block Group 4, Census Tract 4098.03, Delaware County, Pennsylvania",112,671,1823,309,0,248,2408,1118,1290,110,80,124,127,380,346,184,0
42,045,409803,5,"Block Group 5, Census Tract 4098.03, Delaware County, Pennsylvania",25,528,1069,25,0,64,1271,635,636,122,19,44,73,284,79,51,81
42,045,410100,1,"Block Group 1, Census Tract 4101, Delaware County, Pennsylvania",19,527,1572,4,0,179,1771,925,846,171,24,134,26,393,210,86,39
42,045,400500,1,"Block Group 1, Census Tract 4005, Delaware County, Pennsylvania",24,284,426,236,0,544,1218,697,521,315,36,115,13,192,30,11,11
42,045,410100,3,"Block Group 3, Census Tract 4101, Delaware County, Pennsylvania",33,355,1436,0,28,0,1464,890,574,203,53,62,35,277,154,71,18
42,045,410200,2,"Block Group 2, Census Tract 4102, Delaware County, Pennsylvania",71,747,1917,1,0,406,2411,1226,1185,299,89,133,72,511,353,175,107
42,045,410200,1,"Block Group 1, Census Tract 4102, Delaware County, Pennsylvania",48,435,1052,73,25,112,1304,705,599,155,45,76,102,282,102,110,105
42,045,400500,4,"Block Group 4, Census Tract 4005, Delaware County, Pennsylvania",33,294,20,792,0,149,961,476,485,220,56,59,28,122,104,10,10
42,045,400500,2,"Block Group 2, Census Tract 4005, Delaware County, Pennsylvania",13,361,609,329,14,91,1303,631,672,164,49,145,57,222,171,10,14
42,045,400500,3,"Block Group 3, Census Tract 4005, Delaware County, Pennsylvania",36,196,152,452,0,138,905,538,367,186,31,41,61,55,41,15,0
42,045,400802,2,"Block Group 2, Census Tract 4008.02, Delaware County, Pennsylvania",0,215,547,203,0,0,750,371,379,144,47,55,20,119,54,0,0
42,045,400802,3,"Block Group 3, Census Tract 4008.02, Delaware County, Pennsylvania",64,468,1204,223,0,46,1615,752,863,181,54,133,147,219,240,31,10
42,045,400802,1,"Block Group 1, Census Tract 4008.02, Delaware County, Pennsylvania",93,380,461,797,0,126,1404,705,699,93,110,110,103,266,93,11,0
42,045,401101,3,"Block Group 3, Census Tract 4011.01, Delaware County, Pennsylvania",77,246,687,113,0,0,880,488,392,159,45,83,36,149,56,17,9
42,045,401101,1,"Block Group 1, Census Tract 4011.01, Delaware County, Pennsylvania",29,491,863,491,0,0,1431,650,781,254,39,237,57,189,81,0,18
42,045,401101,2,"Block Group 2, Census Tract 4011.01, Delaware County, Pennsylvania",0,239,771,0,0,5,793,330,463,105,25,71,27,192,18,8,0
42,045,401302,2,"Block Group 2, Census Tract 4013.02, Delaware County, Pennsylvania",7,484,1286,120,0,17,1474,685,789,295,112,126,87,247,69,32,11
42,045,401302,1,"Block Group 1, Census Tract 4013.02, Delaware County, Pennsylvania",74,394,985,300,0,48,1333,510,823,323,23,146,68,295,51,0,16
42,045,400402,1,"Block Group 1, Census Tract 4004.02, Delaware County, Pennsylvania",0,255,139,498,0,58,715,375,340,255,37,39,28,18,49,0,8
42,045,400600,5,"Block Group 5, Census Tract 4006, Delaware County, Pennsylvania",58,286,636,187,0,244,1067,507,560,158,78,98,14,291,84,16,0
42,045,400600,1,"Block Group 1, Census Tract 4006, Delaware County, Pennsylvania",25,323,360,138,0,243,807,342,465,201,45,146,54,48,62,0,0
42,045,400600,2,"Block Group 2, Census Tract 4006, Delaware County, Pennsylvania",53,366,1106,85,0,87,1318,654,664,246,99,114,105,183,8,0,0
42,045,402400,3,"Block Group 3, Census Tract 4024, Delaware County, Pennsylvania",12,182,142,629,0,0,771,421,350,199,51,21,58,44,14,0,0
42,045,402400,1,"Block Group 1, Census Tract 4024, Delaware County, Pennsylvania",35,242,64,1175,0,0,1272,425,847,361,0,41,84,39,20,0,9
42,045,403104,1,"Block Group 1, Census Tract 4031.04, Delaware County, Pennsylvania",78,278,245,657,0,0,970,456,514,236,61,69,49,32,20,16,0
42,045,403501,3,"Block Group 3, Census Tract 4035.01, Delaware County, Pennsylvania",47,436,1010,175,0,0,1196,552,644,343,81,124,32,144,30,0,0
42,045,403501,1,"Block Group 1, Census Tract 4035.01, Delaware County, Pennsylvania",0,294,867,19,0,0,967,501,466,296,101,94,37,162,23,0,0
42,045,403501,2,"Block Group 2, Census Tract 4035.01, Delaware County, Pennsylvania",6,476,1099,216,0,0,1315,748,567,389,40,117,95,137,47,5,0
42,045,404800,2,"Block Group 2, Census Tract 4048, Delaware County, Pennsylvania",71,124,13,481,0,0,564,296,268,147,13,52,8,37,5,0,0
42,045,404800,3,"Block Group 3, Census Tract 4048, Delaware County, Pennsylvania",62,134,70,476,0,0,705,417,288,109,37,73,14,101,0,0,0
42,045,403402,2,"Block Group 2, Census Tract 4034.02, Delaware County, Pennsylvania",58,655,1176,1058,68,0,2326,1134,1192,667,58,89,114,173,124,19,18
42,045,403701,2,"Block Group 2, Census Tract 4037.01, Delaware County, Pennsylvania",41,355,906,0,0,19,930,477,453,377,42,72,47,93,17,0,0
42,045,404003,1,"Block Group 1, Census Tract 4040.03, Delaware County, Pennsylvania",100,840,1667,199,1,396,2318,1142,1176,605,51,139,121,326,211,9,49
42,045,409300,2,"Block Group 2, Census Tract 4093, Delaware County, Pennsylvania",68,348,1237,25,1,71,1353,658,695,182,58,64,85,225,173,64,23
42,045,408001,2,"Block Group 2, Census Tract 4080.01, Delaware County, Pennsylvania",1,452,1369,1,0,119,1515,777,738,393,164,90,39,256,218,0,15
42,045,408001,1,"Block Group 1, Census Tract 4080.01, Delaware County, Pennsylvania",0,293,895,0,0,133,1028,508,520,203,27,31,45,208,87,20,0
42,045,408001,3,"Block Group 3, Census Tract 4080.01, Delaware County, Pennsylvania",29,381,1185,0,0,106,1345,728,617,354,33,86,107,204,119,18,28
42,045,408101,3,"Block Group 3, Census Tract 4081.01, Delaware County, Pennsylvania",41,483,1733,76,0,153,2028,920,1108,340,65,76,65,458,210,90,60
42,045,408101,2,"Block Group 2, Census Tract 4081.01, Delaware County, Pennsylvania",45,503,1646,30,0,147,1870,892,978,304,98,67,58,374,261,8,35
42,045,408400,1,"Block Group 1, Census Tract 4084, Delaware County, Pennsylvania",16,451,1906,20,0,59,1998,848,1150,172,55,91,66,608,394,155,162
42,045,408800,3,"Block Group 3, Census Tract 4088, Delaware County, Pennsylvania",0,241,576,0,0,51,668,337,331,0,0,16,17,219,119,29,0
42,045,406903,1,"Block Group 1, Census Tract 4069.03, Delaware County, Pennsylvania",0,359,1361,0,0,0,1361,632,729,395,56,114,67,159,64,33,0
42,045,406903,3,"Block Group 3, Census Tract 4069.03, Delaware County, Pennsylvania",48,613,2149,91,0,9,2269,1133,1136,604,120,154,181,367,175,0,0
42,045,407000,1,"Block Group 1, Census Tract 4070, Delaware County, Pennsylvania",57,528,1463,54,0,43,1581,746,835,220,62,108,87,288,187,56,54
42,045,402800,1,"Block Group 1, Census Tract 4028, Delaware County, Pennsylvania",15,421,226,1262,0,0,1504,781,723,438,56,91,110,104,0,15,0
42,045,402800,2,"Block Group 2, Census Tract 4028, Delaware County, Pennsylvania",75,203,91,324,0,57,637,352,285,118,10,34,151,31,25,20,0
42,045,402300,3,"Block Group 3, Census Tract 4023, Delaware County, Pennsylvania",58,837,18,1737,12,0,1808,916,892,570,130,129,71,239,72,0,8
42,045,406202,4,"Block Group 4, Census Tract 4062.02, Delaware County, Pennsylvania",0,177,510,0,0,0,564,362,202,94,33,86,60,40,17,0,13
42,045,410400,4,"Block Group 4, Census Tract 4104, Delaware County, Pennsylvania",62,382,1507,41,0,14,1562,730,832,380,38,43,70,336,142,0,16
42,045,410500,1,"Block Group 1, Census Tract 4105, Delaware County, Pennsylvania",73,298,236,277,0,732,1287,691,596,229,70,94,36,131,55,12,0
42,045,410500,3,"Block Group 3, Census Tract 4105, Delaware County, Pennsylvania",27,235,36,112,0,522,739,423,316,83,0,7,70,97,104,0,0
42,045,410500,4,"Block Group 4, Census Tract 4105, Delaware County, Pennsylvania",10,305,27,594,0,694,1371,608,763,199,67,15,9,175,24,0,21
42,045,410601,1,"Block Group 1, Census Tract 4106.01, Delaware County, Pennsylvania",16,379,1429,10,0,0,1456,671,785,407,55,118,57,157,49,0,0
42,045,410601,2,"Block Group 2, Census Tract 4106.01, Delaware County, Pennsylvania",41,385,1166,10,0,173,1352,605,747,415,102,122,46,160,8,0,0
42,045,410602,1,"Block Group 1, Census Tract 4106.02, Delaware County, Pennsylvania",27,346,1040,62,0,17,1174,604,570,249,41,113,87,185,71,9,0
42,045,410602,2,"Block Group 2, Census Tract 4106.02, Delaware County, Pennsylvania",22,511,1471,43,11,13,1635,770,865,377,124,135,135,200,94,16,20
42,045,410602,4,"Block Group 4, Census Tract 4106.02, Delaware County, Pennsylvania",5,229,658,12,0,35,729,363,366,110,26,47,45,142,76,33,20
42,045,410700,1,"Block Group 1, Census Tract 4107, Delaware County, Pennsylvania",0,69,690,570,6,6,1576,1514,62,281,91,46,6,36,6,0,0
42,045,410700,3,"Block Group 3, Census Tract 4107, Delaware County, Pennsylvania",30,168,6,794,0,0,809,371,438,141,52,61,33,0,15,0,0
42,045,410700,4,"Block Group 4, Census Tract 4107, Delaware County, Pennsylvania",34,210,170,781,0,0,1001,504,497,348,0,51,26,30,21,0,0
42,045,410700,5,"Block Group 5, Census Tract 4107, Delaware County, Pennsylvania",73,217,86,983,0,0,1145,462,683,185,61,158,37,36,19,0,0
42,045,410800,2,"Block Group 2, Census Tract 4108, Delaware County, Pennsylvania",3,588,1397,0,0,160,1720,831,889,218,61,121,60,342,204,30,109
42,045,410800,3,"Block Group 3, Census Tract 4108, Delaware County, Pennsylvania",0,246,513,0,0,56,569,269,300,57,16,0,79,139,86,47,25
42,045,410800,5,"Block Group 5, Census Tract 4108, Delaware County, Pennsylvania",8,270,805,43,0,69,932,473,459,55,2,35,35,255,156,97,50
42,045,410800,6,"Block Group 6, Census Tract 4108, Delaware County, Pennsylvania",151,346,1200,190,0,6,1402,709,693,113,84,225,113,77,189,28,26
42,045,980000,1,"Block Group 1, Census Tract 9800, Delaware County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,045,407201,2,"Block Group 2, Census Tract 4072.01, Delaware County, Pennsylvania",38,227,1349,33,0,18,1400,442,958,366,55,133,64,293,188,32,16
42,045,407901,2,"Block Group 2, Census Tract 4079.01, Delaware County, Pennsylvania",71,600,1988,4,0,118,2151,993,1158,165,62,205,81,574,319,96,76
